ROW_NUMBER,TRANSACTION_TYPE,ERRORS,DATA_SOURCE_IP,DATA_DEST_IP,DATA_IAT_VARIANCE,DATA_DNS_ENTROPY,DATA_BYTE_STABILITY,DATA_RISK_SCORE
20595,unknown,Cannot determine transaction type from row data,192.168.1.85,192.168.1.45,47.88821844224407,2.305488335020829,0.8467350501050834,0.04417596360353684
20596,unknown,Cannot determine transaction type from row data,192.168.1.20,192.168.1.13,0.0727354743898283,4.856843492591075,0.02002051080599353,0.9854654161171856
20597,unknown,Cannot determine transaction type from row data,192.168.1.4,10.0.0.25,32.25287545847816,2.249142305485181,3.7514410579765243,0.0713160496498892
20598,unknown,Cannot determine transaction type from row data,192.168.1.89,192.168.1.69,30.04876604932564,1.6527955032363562,4.795778317051808,0.05345212900016472
20599,unknown,Cannot determine transaction type from row data,192.168.1.66,192.168.1.74,36.62872831163368,2.143494493549529,3.7768449561399047,0.04800203657299562
20600,unknown,Cannot determine transaction type from row data,192.168.1.44,192.168.1.38,38.10191888327414,1.83077721222204,2.2996926848762307,0.2511502618803063
20601,unknown,Cannot determine transaction type from row data,192.168.1.5,192.168.1.7,22.67328552852993,1.9960514315281677,1.7648195812754233,0.3128973397327318
20602,unknown,Cannot determine transaction type from row data,192.168.1.59,10.0.0.12,27.615548430522622,1.4567729125769764,3.4336430164398015,0.2379763145480208
20603,unknown,Cannot determine transaction type from row data,192.168.1.67,192.168.1.26,17.205163423241814,1.2321542077258565,3.7207331672911255,0.31213001616120983
20604,unknown,Cannot determine transaction type from row data,192.168.1.72,192.168.1.73,54.973365034767504,2.9226030112043855,1.7635642295416343,0.17586809962171351
20605,unknown,Cannot determine transaction type from row data,192.168.1.88,192.168.1.82,41.47528148939137,3.129879191218229,4.600937398612768,0.1314120981255475
20606,unknown,Cannot determine transaction type from row data,192.168.1.7,192.168.1.9,0.053039167439167034,4.887808933463787,0.05270071869986055,0.8317954003586667
20607,unknown,Cannot determine transaction type from row data,192.168.1.52,10.0.0.16,17.023223404010466,3.0909088525226793,2.322059162133333,0.3090069970014815
20608,unknown,Cannot determine transaction type from row data,192.168.1.62,192.168.1.13,35.40370316189046,2.4738050997205887,0.7453239992104492,0.03300910361595016
20609,unknown,Cannot determine transaction type from row data,192.168.1.53,10.0.0.40,33.72400683010093,3.1337434516139155,1.261737818527182,0.0847491590308124
20610,unknown,Cannot determine transaction type from row data,192.168.1.39,192.168.1.33,48.36873314114092,1.9593998126927528,2.7682711315777424,0.25906652962075466
20611,unknown,Cannot determine transaction type from row data,192.168.1.96,10.0.0.40,50.017944491011775,2.3664935752856477,4.998915625606147,0.12541565672889615
20612,unknown,Cannot determine transaction type from row data,192.168.1.81,10.0.0.19,59.083932095997746,3.1683601002914075,4.963312184577259,0.3207705838799879
20613,unknown,Cannot determine transaction type from row data,192.168.1.10,10.0.0.43,58.37672352574523,1.9975378310237428,4.6322864610045995,0.26722236685784795
20614,unknown,Cannot determine transaction type from row data,192.168.1.83,192.168.1.74,25.995232370727976,1.7454899993279405,3.664684898625446,0.03975787780678014
20615,unknown,Cannot determine transaction type from row data,192.168.1.21,10.0.0.8,6.416113705467462,2.8759556347350426,3.6691630116611416,0.02288687371437511
20616,unknown,Cannot determine transaction type from row data,192.168.1.74,192.168.1.11,0.03806236266902584,4.182932679804089,7.915961677856798e-05,0.8806320098453942
20617,unknown,Cannot determine transaction type from row data,192.168.1.48,10.0.0.45,20.170857368305263,2.282062106895597,2.7037822249882897,0.11647611408275617
20618,unknown,Cannot determine transaction type from row data,192.168.1.46,192.168.1.66,19.74586235007358,1.6634824818067668,1.8637046504192387,0.10985918969459332
20619,unknown,Cannot determine transaction type from row data,192.168.1.31,192.168.1.50,0.029031080463943156,4.0086876849980175,0.06838472850007599,0.8065248304236847
20620,unknown,Cannot determine transaction type from row data,192.168.1.77,192.168.1.47,20.642587983903965,2.2319334408131484,3.9910952947943907,0.31962359927449224
20621,unknown,Cannot determine transaction type from row data,192.168.1.67,192.168.1.91,42.166764797968284,2.705305315762464,2.771622652031488,0.02938415387244603
20622,unknown,Cannot determine transaction type from row data,192.168.1.97,192.168.1.67,54.00463457914303,2.951057828700704,3.8922559478862784,0.15131679862076258
20623,unknown,Cannot determine transaction type from row data,192.168.1.55,192.168.1.47,20.07169662279947,1.3106294043673599,1.885940500181089,0.10795331135749449
20624,unknown,Cannot determine transaction type from row data,192.168.1.24,192.168.1.43,50.417288909656286,2.9788127877485677,4.241232610110174,0.3304405757224022
20625,unknown,Cannot determine transaction type from row data,192.168.1.45,192.168.1.1,19.41781073512099,1.9418308831889335,1.8485461125485685,0.031170763864615418
20626,unknown,Cannot determine transaction type from row data,192.168.1.25,192.168.1.98,56.28299621688373,1.6526807101165653,4.538637617426554,0.026338503167111296
20627,unknown,Cannot determine transaction type from row data,192.168.1.49,10.0.0.18,9.233310809922267,1.4844390055990377,0.7167946301901996,0.25031590333121
20628,unknown,Cannot determine transaction type from row data,192.168.1.93,192.168.1.79,0.022876022153153,5.231539578852052,0.04010384121613969,0.9455388438375736
20629,unknown,Cannot determine transaction type from row data,192.168.1.68,10.0.0.46,40.67836293537855,1.2001611718664562,2.09887384485273,0.03825010156283139
20630,unknown,Cannot determine transaction type from row data,192.168.1.33,192.168.1.6,56.20637476932439,2.067847976756097,4.1934837979855875,0.015291495474178771
20631,unknown,Cannot determine transaction type from row data,192.168.1.40,192.168.1.25,0.054645427608960954,5.135368103643534,0.08158540684496234,0.8371269561159401
20632,unknown,Cannot determine transaction type from row data,192.168.1.38,192.168.1.6,54.089995751465636,1.6348711947531689,3.2136407786903973,0.2828342413193439
20633,unknown,Cannot determine transaction type from row data,192.168.1.49,192.168.1.2,6.1691799931119125,1.8985066755716318,4.6426700128938725,0.17928739858805168
20634,unknown,Cannot determine transaction type from row data,192.168.1.43,10.0.0.48,8.850899802480727,1.9209846560954429,4.915839675616157,0.01724886465284664
20635,unknown,Cannot determine transaction type from row data,192.168.1.21,10.0.0.31,47.32304248354419,1.9608185699716807,4.636806931838176,0.315304881976618
20636,unknown,Cannot determine transaction type from row data,192.168.1.28,192.168.1.63,33.2660493677632,3.0665994672158794,1.8257553023887159,0.1454578352639617
20637,unknown,Cannot determine transaction type from row data,192.168.1.92,192.168.1.23,10.613564644023214,2.387789309266493,1.5753319139408162,0.2741513134804408
20638,unknown,Cannot determine transaction type from row data,192.168.1.62,10.0.0.27,44.27383403461015,3.1516952032691194,2.7249373948291584,0.06428885261304793
20639,unknown,Cannot determine transaction type from row data,192.168.1.6,10.0.0.48,51.799939272037754,2.317162054626898,3.465499292382713,0.33754774061702053
20640,unknown,Cannot determine transaction type from row data,192.168.1.99,192.168.1.94,21.42892491481931,2.651862839991848,1.0181028953160023,0.08794583757952433
20641,unknown,Cannot determine transaction type from row data,192.168.1.84,192.168.1.54,51.707939443755556,1.6956842976546134,4.6739732800485845,0.01710541075847477
20642,unknown,Cannot determine transaction type from row data,192.168.1.3,192.168.1.57,59.663175925639386,2.3672137880859783,4.336179860718046,0.13349859115358914
20643,unknown,Cannot determine transaction type from row data,192.168.1.92,10.0.0.11,21.81214703443321,2.831492640148486,3.6862162672218477,0.3333698139016753
20644,unknown,Cannot determine transaction type from row data,192.168.1.81,10.0.0.2,37.319369292206765,1.9634040433020004,1.082945942678894,0.04723561642040068
20645,unknown,Cannot determine transaction type from row data,192.168.1.4,192.168.1.33,28.88213196371608,1.9518881177523704,3.7570406069844027,0.14491124235238018
20646,unknown,Cannot determine transaction type from row data,192.168.1.9,192.168.1.29,41.63769083473688,1.7205844924917464,4.123717053785883,0.18296582307349152
20647,unknown,Cannot determine transaction type from row data,192.168.1.8,192.168.1.25,41.58868427983568,1.430647579957443,3.2114743474392125,0.2195636065743518
20648,unknown,Cannot determine transaction type from row data,192.168.1.61,10.0.0.21,53.034947481226276,2.321389597921077,3.9325900320498324,0.3056958791391837
20649,unknown,Cannot determine transaction type from row data,192.168.1.56,192.168.1.85,48.118366407961396,1.3796650121780867,2.900527990104419,0.012143891543272002
20650,unknown,Cannot determine transaction type from row data,192.168.1.85,10.0.0.14,0.013889320019050706,4.9300934390576,0.00554995952838685,0.913338550144143
20651,unknown,Cannot determine transaction type from row data,192.168.1.3,192.168.1.85,35.21404588499682,1.7864516977703337,2.665236422316526,0.30599626251293516
20652,unknown,Cannot determine transaction type from row data,192.168.1.78,192.168.1.57,23.516509605607116,2.791496738276142,2.2856398848682575,0.22037946988970292
20653,unknown,Cannot determine transaction type from row data,192.168.1.4,192.168.1.24,51.36964949802893,2.083697586643157,2.6077363896981662,0.20866686772247858
20654,unknown,Cannot determine transaction type from row data,192.168.1.27,192.168.1.78,37.909885717518954,2.929483006544907,2.0170548207965715,0.24256865970636726
20655,unknown,Cannot determine transaction type from row data,192.168.1.5,192.168.1.95,44.85557589457124,3.1602411775351893,4.221140990981448,0.3189097745126142
20656,unknown,Cannot determine transaction type from row data,192.168.1.55,192.168.1.77,29.82918447923149,1.6124380292207408,4.845277825298198,0.13834544012393848
20657,unknown,Cannot determine transaction type from row data,192.168.1.97,192.168.1.42,53.673113486792296,2.2871952238886637,4.74698063852825,0.05211279598492502
20658,unknown,Cannot determine transaction type from row data,192.168.1.10,10.0.0.14,0.039115882491723604,4.715275321665964,0.09626404695052528,0.8588768308390244
20659,unknown,Cannot determine transaction type from row data,192.168.1.17,192.168.1.40,25.816176097494353,1.8271875308027052,0.9696280350016566,0.3022379565338901
20660,unknown,Cannot determine transaction type from row data,192.168.1.47,10.0.0.14,0.04662790882548124,4.86308140276622,0.029534985909024727,0.8678482578823459
20661,unknown,Cannot determine transaction type from row data,192.168.1.57,192.168.1.64,41.109756681144084,2.4463524990242584,1.6574086584735896,0.2373822232586749
20662,unknown,Cannot determine transaction type from row data,192.168.1.39,10.0.0.46,25.360046006457278,3.189518338037126,0.7810654326330606,0.2582081688543476
20663,unknown,Cannot determine transaction type from row data,192.168.1.55,10.0.0.44,53.85659770041262,3.1211299699599966,1.0502863924209795,0.14942870127589494
20664,unknown,Cannot determine transaction type from row data,192.168.1.31,10.0.0.35,55.50963777109762,2.7585310005565846,4.510819593000987,0.13336613641808004
20665,unknown,Cannot determine transaction type from row data,192.168.1.51,192.168.1.47,23.469721373091943,1.7219399881227972,3.772649460316961,0.1388304903091973
20666,unknown,Cannot determine transaction type from row data,192.168.1.51,192.168.1.16,41.94640356462435,2.3072311266421943,3.737809306616383,0.12100627571830298
20667,unknown,Cannot determine transaction type from row data,192.168.1.75,192.168.1.66,32.357173534056315,1.2683586003333378,1.3577428318157476,0.16464401308422044
20668,unknown,Cannot determine transaction type from row data,192.168.1.14,192.168.1.66,26.960663765223785,1.3533515222213424,3.6445832663392483,0.1948974669394094
20669,unknown,Cannot determine transaction type from row data,192.168.1.26,192.168.1.100,0.0737761494983264,4.444264751259097,0.09766400574310453,0.8239168839265258
20670,unknown,Cannot determine transaction type from row data,192.168.1.48,10.0.0.16,41.228521762423185,3.1931369312951885,2.0717161689580195,0.05060994714841159
20671,unknown,Cannot determine transaction type from row data,192.168.1.89,192.168.1.69,39.33712119882566,2.8346009846474423,4.800113040687443,0.08842035362024199
20672,unknown,Cannot determine transaction type from row data,192.168.1.38,10.0.0.19,43.92161692493753,2.576496867145708,0.5661388845594753,0.16166511766682481
20673,unknown,Cannot determine transaction type from row data,192.168.1.18,192.168.1.64,51.494910772124484,1.7479670758339232,3.1110609176350126,0.26972362185850784
20674,unknown,Cannot determine transaction type from row data,192.168.1.36,192.168.1.68,10.258324883226754,3.165650189100802,4.547666121601035,0.21740767960627602
20675,unknown,Cannot determine transaction type from row data,192.168.1.84,192.168.1.24,43.26164144316585,1.920004863756939,3.0599409424038466,0.028907298275921728
20676,unknown,Cannot determine transaction type from row data,192.168.1.73,192.168.1.81,10.802136684396407,2.1785317045720376,2.8092397877971296,0.3162809915139102
20677,unknown,Cannot determine transaction type from row data,192.168.1.72,192.168.1.88,45.471577892017756,2.5151095337060743,0.8639691932702178,0.02998583853137029
